,name,conditional_probability,percentile,p_value,adjusted_p_value,should reject
96,mescaline|phaeacantha,0.5,0.9987181015979013,0.0013117099928452182,0.28648449738661985,False
322448,benzene|dimethoxyallylbenzene,0.2,0.9833651323634629,0.005509557674316057,0.28648449738661985,False
322702,salvia|sinicuiche,0.25,0.9902217982351539,0.00430702957309802,0.28648449738661985,False
322763,nicotine|sinicuiche,0.25,0.9902217982351539,0.00430702957309802,0.28648449738661985,False
322838,marijuana|sinicuiche,0.25,0.9902217982351539,0.00430702957309802,0.28648449738661985,False
323230,hydroxyethylamide|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323242,elymoclavine|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323263,LSD|lysergamides,0.13333333333333333,0.9613045552110661,0.008477803460900286,0.28648449738661985,False
323268,caffeine|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323293,piper methysticum|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323312,mescaline|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323319,opioids|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323337,salvia|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323362,mycotaxon|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323398,nicotine|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323422,chlorine|lysergamides,0.044444444444444446,0.8405378010970666,0.01799573539170594,0.28648449738661985,False
323448,ergometrine|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323449,methylcarbinolamide|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323457,serotonin|lysergamides,0.06666666666666667,0.8852551872167899,0.015593704451534535,0.28648449738661985,False
323473,marijuana|lysergamides,0.06666666666666667,0.8852551872167899,0.015593704451534535,0.28648449738661985,False
323508,antidepressant|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323529,MDMA|lysergamides,0.06666666666666667,0.8852551872167899,0.015593704451534535,0.28648449738661985,False
323531,bufotenin|lysergamides,0.044444444444444446,0.8405378010970666,0.01799573539170594,0.28648449738661985,False
323550,dpt|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323618,dichloromethane|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323654,tryptamine|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323689,phenethylamine|lysergamides,0.044444444444444446,0.8405378010970666,0.01799573539170594,0.28648449738661985,False
323832,ammonium|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323843,memanitne|lysergamides,0.022222222222222223,0.6817910803720486,0.023180838837035443,0.28648449738661985,False
323855,oxycodone|thioridazine,0.06896551724137931,0.8906510851419032,0.015235047144383252,0.28648449738661985,False
323859,tranylcypromine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
323917,phenelzine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
323923,meperidine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
323935,selegiline|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
323944,chlorpromazine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
323967,quetiapine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
323986,morphine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324033,nicotine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324063,bupropion|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324074,ciprofloxacin|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324081,fenfluramine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324087,meclizine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324092,serotonin|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324108,marijuana|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324127,ritonavir|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324129,methylphenidate|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324143,antidepressant|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324175,epinephrine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324252,furazolidone|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324276,hydrocodone|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324292,isoniazid|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324305,olanzapine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324442,paroxetine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324457,acetaminophen|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324470,dihydrocodeine|thioridazine,0.034482758620689655,0.7760553303124255,0.02062035449094692,0.28648449738661985,False
324637,sodium|methylparaben,0.16666666666666666,0.9763594085380396,0.006885202127297419,0.28648449738661985,False
324723,tetrahydrofuran|methylparaben,0.16666666666666666,0.9763594085380396,0.006885202127297419,0.28648449738661985,False
325014,glycerol|methylparaben,0.16666666666666666,0.9763594085380396,0.006885202127297419,0.28648449738661985,False
325056,propylene|methylparaben,0.16666666666666666,0.9763594085380396,0.006885202127297419,0.28648449738661985,False
325089,other|methylparaben,0.16666666666666666,0.9763594085380396,0.006885202127297419,0.28648449738661985,False
325168,LSD|butylene,0.16666666666666666,0.9763594085380396,0.006885202127297419,0.28648449738661985,False
325178,iprocin|butylene,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
325193,meperidine|butylene,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
325224,opioids|butylene,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
325455,dpt|butylene,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
325559,tryptamine|butylene,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
325590,fentanyl|butylene,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
325691,propylene|butylene,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
325742,amphetamine|butylene,0.08333333333333333,0.9054376341521584,0.01431267676158249,0.28648449738661985,False
325852,mescaline|voacamine,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
325877,salvia|voacamine,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
325938,nicotine|voacamine,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
325960,vobtusine|voacamine,0.125,0.9583830193179108,0.009172178367419124,0.28648449738661985,False
326374,ibogaine|voacamine,0.25,0.9902217982351539,0.00430702957309802,0.28648449738661985,False
326393,cobalt|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326395,oxycodone|benzodiazepine,0.019978969505783387,0.6637848795611734,0.02353203361514197,0.28648449738661985,False
326399,tranylcypromine|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326401,hypericum|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326408,hormone|benzodiazepine,0.006309148264984228,0.3978058669210589,0.026975774253988467,0.28648449738661985,False
326410,fluoxetine|benzodiazepine,0.005257623554153523,0.37845814452659193,0.027088263026352675,0.28648449738661985,False
326413,tizanidine|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326416,benzoylecgonine|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326419,dalcipran|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326421,methimazole|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326422,phenoperidine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326433,mchlorophenylpiperazine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326438,LSD|benzodiazepine,0.04100946372239748,0.81194848557119,0.01920127755994987,0.28648449738661985,False
326442,barbiturate|benzodiazepine,0.005257623554153523,0.37845814452659193,0.027088263026352675,0.28648449738661985,False
326443,caffeine|benzodiazepine,0.016824395373291272,0.5945027426663487,0.024734027441274998,0.28648449738661985,False
326446,cannabimimetic|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326448,iprocin|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326455,diethylpropion|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326457,phenelzine|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326458,thienodiazepine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326459,coriamyrtine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326460,insulin|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326463,meperidine|benzodiazepine,0.004206098843322818,0.3308192225137133,0.027315626670307538,0.28648449738661985,False
326466,pseudotutine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326470,cocaine|benzodiazepine,0.033648790746582544,0.7728953016932983,0.020668958100762892,0.28648449738661985,False
326471,inositol|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326475,selegiline|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326476,piperidino|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326484,chlorpromazine|benzodiazepine,0.004206098843322818,0.3308192225137133,0.027315626670307538,0.28648449738661985,False
326487,mescaline|benzodiazepine,0.011566771819137749,0.4985690436441689,0.02610686887340279,0.28648449738661985,False
326494,opioids|benzodiazepine,0.054679284963196635,0.8656689720963511,0.016747645074780104,0.28648449738661985,False
326501,propoxyphene|benzodiazepine,0.005257623554153523,0.37845814452659193,0.027088263026352675,0.28648449738661985,False
326502,mirtazapine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326504,ketobemidone|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326507,quetiapine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326511,isomorphinans|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326512,salvia|benzodiazepine,0.013669821240799159,0.5344920104936799,0.025651179213382364,0.28648449738661985,False
326513,digoxin|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326514,choline|benzodiazepine,0.004206098843322818,0.3308192225137133,0.027315626670307538,0.28648449738661985,False
326522,pyridine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326526,morphine|benzodiazepine,0.02103049421661409,0.6708800381588361,0.023387531498533773,0.28648449738661985,False
326529,minaprine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326531,methadone|benzodiazepine,0.022082018927444796,0.6800918196994992,0.023190060234329977,0.28648449738661985,False
326533,sertraline|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326536,anxiolytic|benzodiazepine,0.013669821240799159,0.5344920104936799,0.025651179213382364,0.28648449738661985,False
326542,sodium|benzodiazepine,0.005257623554153523,0.37845814452659193,0.027088263026352675,0.28648449738661985,False
326556,N-Ethyl-3-piperidyl benzilate|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326566,dextromethorphan|benzodiazepine,0.005257623554153523,0.37845814452659193,0.027088263026352675,0.28648449738661985,False
326573,nicotine|benzodiazepine,0.014721345951629864,0.5546744574290484,0.025363826695798206,0.28648449738661985,False
326574,naloxone|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326575,carbon dioxide|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326582,benzphetamine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326583,phenylalkylamines|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326587,metoclopramide|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326591,dimethcathinone|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326593,heroin|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326596,pyrazolopyrimidine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326597,chlorine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326598,dexamethasone|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326601,valproic acid|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326603,bupropion|benzodiazepine,0.004206098843322818,0.3308192225137133,0.027315626670307538,0.28648449738661985,False
326604,clortermine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326605,zygophyllaceae|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326612,propranolol|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326617,fluvoxamine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326620,bromide|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326621,fenfluramine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326622,glucocorticoid|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326623,ergometrine|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326625,glucose|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326626,aminorex|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326627,meclizine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326629,pramipexole|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326630,risperidone|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326632,serotonin|benzodiazepine,0.024185068349106206,0.6962198902933461,0.0228173548181269,0.28648449738661985,False
326633,pipradrol|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326636,prostacyclin|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326638,methylenedioxyamphetamines|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326639,scopalamine|benzodiazepine,0.004206098843322818,0.3308192225137133,0.027315626670307538,0.28648449738661985,False
326645,debrisoquine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326647,vinblastine|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326648,marijuana|benzodiazepine,0.022082018927444796,0.6800918196994992,0.023190060234329977,0.28648449738661985,False
326655,kavalactones|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326659,pyrovalerone|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326660,k2|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326661,reserpate|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326662,imidazopyridine|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326663,bromocriptine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326669,methylphenidate|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326673,norepinephrine|benzodiazepine,0.007360672975814932,0.42439780586692105,0.02679356906849268,0.28648449738661985,False
326674,hydroxyl|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326683,antidepressant|benzodiazepine,0.01892744479495268,0.6608037204865251,0.023590007411494453,0.28648449738661985,False
326686,cannabidiol|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326689,indomethacin|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326690,lasiantha|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326695,cannabinoid|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326698,benzylethylamine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326700,thebaine|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326703,chamomile|benzodiazepine,0.008412197686645636,0.44777009301216314,0.026609042560535267,0.28648449738661985,False
326704,MDMA|benzodiazepine,0.035751840168243953,0.7797519675649892,0.020431939380067987,0.28648449738661985,False
326706,bufotenin|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326707,vardenafil|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326715,epinephrine|benzodiazepine,0.004206098843322818,0.3308192225137133,0.027315626670307538,0.28648449738661985,False
326722,phenylpropanolamine|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326723,THC|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326725,dpt|benzodiazepine,0.004206098843322818,0.3308192225137133,0.027315626670307538,0.28648449738661985,False
326730,mdmethcathinone|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326732,myristicin|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326734,benzylpiperazine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326740,entactogen|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326741,methylprednisolone|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326746,dimethylglyoxime|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326752,levophacetoperane|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326753,nitropropene|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326763,empathogen|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326766,deliriant|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326767,venlafaxine|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326769,phentolamine|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326770,hyoscyamine|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326780,quinine|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326782,tetracaine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326783,dimethyltryptamine|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326785,desmethylprodine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326786,thymiquinone|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326787,methoxyamphetamine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326791,chlorphentermine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326798,busprione|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326800,buprenorphine|benzodiazepine,0.004206098843322818,0.3308192225137133,0.027315626670307538,0.28648449738661985,False
326807,imipramine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326810,thienobenzodiazapine|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326812,GABAergic|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326816,hydrocodone|benzodiazepine,0.010515247108307046,0.4830670164559981,0.02627515537465666,0.28648449738661985,False
326818,hydromorphone|benzodiazepine,0.004206098843322818,0.3308192225137133,0.027315626670307538,0.28648449738661985,False
326821,antidysrhythmic|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326827,suboxone|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326828,dehydroepiandrosterone|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326829,tryptamine|benzodiazepine,0.00946372239747634,0.46723706176961605,0.02643501248211887,0.28648449738661985,False
326830,hydroxyzine|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326840,cipramil|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326845,olanzapine|benzodiazepine,0.005257623554153523,0.37845814452659193,0.027088263026352675,0.28648449738661985,False
326847,debrisoquin|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326853,loperamide|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326860,fentanyl|benzodiazepine,0.00946372239747634,0.46723706176961605,0.02643501248211887,0.28648449738661985,False
326863,periwinkle|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326864,phenethylamine|benzodiazepine,0.007360672975814932,0.42439780586692105,0.02679356906849268,0.28648449738661985,False
326867,clopixol|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326869,diphenhydramine|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326870,sulprostone|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326871,adrafinil|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326875,psychotogen|benzodiazepine,0.002103049421661409,0.2489864059146196,0.027580534690947654,0.28648449738661985,False
326878,antiseptic|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326880,tegretol|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326887,phenylethylhydrazine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326889,morphinans|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326893,benzene|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326894,mephentermine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326906,triazolobenzodiazepines|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326909,isocarboxazid|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326910,piperidyl|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326912,methamphetamine|benzodiazepine,0.017875920084121977,0.6502504173622704,0.023784828396032548,0.28648449738661985,False
326922,z-drug|benzodiazepine,0.012618296529968456,0.5110899117576914,0.025956221472673496,0.28648449738661985,False
326923,ketoprofen|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326927,psychonaut|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326933,norhyoscyamine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326934,prilosec|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326941,phenacetin|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326954,neurotoxicant|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326955,rolipram|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326959,thymoanaesthetiser|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326971,percocet|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
326972,mesembrenone|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326977,benzomorphans|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326981,tolazoline|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326982,paroxetine|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326984,wormwood|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326992,igg|benzodiazepine,0.0010515247108307045,0.16262222752206057,0.027718656057641407,0.28648449738661985,False
326994,other|benzodiazepine,0.023133543638275498,0.6864416885284998,0.023046539360604915,0.28648449738661985,False
326997,acetaminophen|benzodiazepine,0.004206098843322818,0.3308192225137133,0.027315626670307538,0.28648449738661985,False
327009,ibogaine|benzodiazepine,0.007360672975814932,0.42439780586692105,0.02679356906849268,0.28648449738661985,False
327010,dihydrocodeine|benzodiazepine,0.003154574132492114,0.281898402098736,0.027493923125534826,0.28648449738661985,False
327012,amphetamine|benzodiazepine,0.03470031545741325,0.7781421416646792,0.02048873180961248,0.28648449738661985,False
