,name,conditional_probability,percentile,p_value,adjusted_p_value,should reject
19,perception|phaeacantha,1.0,0.9956419711699631,0.998638484977051,1.0,False
16276,cardiovascular|methylnitrosoamino,0.2,0.902950050284948,0.9713991848909117,1.0,False
16278,oncologic|methylnitrosoamino,0.2,0.902950050284948,0.9713991848909117,1.0,False
16285,property of toxin|methylnitrosoamino,0.2,0.902950050284948,0.9713991848909117,1.0,False
16299,cognitive ability|methylnitrosoamino,0.2,0.902950050284948,0.9713991848909117,1.0,False
16302,emotion|methylxanthines,0.13636363636363635,0.7973516594032852,0.9375464445044419,1.0,False
16303,global nervous system|methylxanthines,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16304,immunologic|methylxanthines,0.045454545454545456,0.3123533355682199,0.7896684280222677,1.0,False
16306,misclassified|methylxanthines,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16307,gastrointestinal|methylxanthines,0.045454545454545456,0.3123533355682199,0.7896684280222677,1.0,False
16309,cardiovascular|methylxanthines,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16313,chemical process|methylxanthines,0.045454545454545456,0.3123533355682199,0.7896684280222677,1.0,False
16318,property of toxin|methylxanthines,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16320,neurologic disorder|methylxanthines,0.045454545454545456,0.3123533355682199,0.7896684280222677,1.0,False
16321,perception|methylxanthines,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16324,use of substance|methylxanthines,0.045454545454545456,0.3123533355682199,0.7896684280222677,1.0,False
16325,sexual activity|methylxanthines,0.045454545454545456,0.3123533355682199,0.7896684280222677,1.0,False
16326,uninterpretable|methylxanthines,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16331,infectious|methylxanthines,0.045454545454545456,0.3123533355682199,0.7896684280222677,1.0,False
16335,emotion|acetylcholinesterase,0.05263157894736842,0.3696781763325511,0.8049677941913835,1.0,False
16336,global nervous system|acetylcholinesterase,0.05263157894736842,0.3696781763325511,0.8049677941913835,1.0,False
16337,immunologic|acetylcholinesterase,0.05263157894736842,0.3696781763325511,0.8049677941913835,1.0,False
16339,misclassified|acetylcholinesterase,0.10526315789473684,0.7106939322829366,0.9107391265219014,1.0,False
16346,chemical process|acetylcholinesterase,0.05263157894736842,0.3696781763325511,0.8049677941913835,1.0,False
16351,property of toxin|acetylcholinesterase,0.15789473684210525,0.8358196446530338,0.9492253892338746,1.0,False
16354,perception|acetylcholinesterase,0.10526315789473684,0.7106939322829366,0.9107391265219014,1.0,False
16357,use of substance|acetylcholinesterase,0.15789473684210525,0.8358196446530338,0.9492253892338746,1.0,False
16359,uninterpretable|acetylcholinesterase,0.15789473684210525,0.8358196446530338,0.9492253892338746,1.0,False
16365,cognitive ability|acetylcholinesterase,0.10526315789473684,0.7106939322829366,0.9107391265219014,1.0,False
16401,emotion|phenylethylhydrazine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16405,misclassified|phenylethylhydrazine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16406,gastrointestinal|phenylethylhydrazine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16413,metabolic|phenylethylhydrazine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16417,property of toxin|phenylethylhydrazine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16418,somatic sensation|phenylethylhydrazine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16419,neurologic disorder|phenylethylhydrazine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16420,perception|phenylethylhydrazine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16422,sense of self|phenylethylhydrazine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16423,use of substance|phenylethylhydrazine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16425,uninterpretable|phenylethylhydrazine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16458,uninterpretable|dissociative,1.0,0.9956419711699631,0.998638484977051,1.0,False
16467,emotion|morphinans,0.15384615384615383,0.8327187395239691,0.9479898689911419,1.0,False
16468,global nervous system|morphinans,0.11538461538461538,0.7510056989607777,0.9234388861032901,1.0,False
16471,misclassified|morphinans,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
16472,gastrointestinal|morphinans,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
16479,metabolic|morphinans,0.03846153846153846,0.2687730472678512,0.7751700286702408,1.0,False
16483,property of toxin|morphinans,0.11538461538461538,0.7510056989607777,0.9234388861032901,1.0,False
16484,somatic sensation|morphinans,0.03846153846153846,0.2687730472678512,0.7751700286702408,1.0,False
16485,neurologic disorder|morphinans,0.03846153846153846,0.2687730472678512,0.7751700286702408,1.0,False
16486,perception|morphinans,0.11538461538461538,0.7510056989607777,0.9234388861032901,1.0,False
16488,sense of self|morphinans,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
16489,use of substance|morphinans,0.03846153846153846,0.2687730472678512,0.7751700286702408,1.0,False
16491,uninterpretable|morphinans,0.07692307692307691,0.5454240697284612,0.8563800928247258,1.0,False
16497,cognitive ability|morphinans,0.03846153846153846,0.2687730472678512,0.7751700286702408,1.0,False
16500,emotion|fluoride,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16504,misclassified|fluoride,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16505,gastrointestinal|fluoride,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16508,genitourinary|fluoride,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
16519,perception|fluoride,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16521,sense of self|fluoride,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
16522,use of substance|fluoride,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
16524,uninterpretable|fluoride,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
16533,emotion|cholecystokinin,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16537,misclassified|cholecystokinin,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16549,property of toxin|cholecystokinin,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16551,neurologic disorder|cholecystokinin,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16557,uninterpretable|cholecystokinin,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16563,cognitive ability|cholecystokinin,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16566,emotion|norandrostenedione,0.5,0.9844954743546765,0.9950759182833854,1.0,False
16570,misclassified|norandrostenedione,0.5,0.9844954743546765,0.9950759182833854,1.0,False
16599,emotion|benzene,0.11415525114155252,0.7494133422728797,0.9231843252208123,1.0,False
16600,global nervous system|benzene,0.03196347031963471,0.2290479383171304,0.7637816433319191,1.0,False
16602,motor|benzene,0.0045662100456621,0.03905464297686893,0.7038698396780706,1.0,False
16603,misclassified|benzene,0.091324200913242,0.670465973851827,0.8989933274192926,1.0,False
16604,gastrointestinal|benzene,0.0365296803652968,0.255782769024472,0.772259292115041,1.0,False
16606,cardiovascular|benzene,0.0273972602739726,0.2128729466979551,0.7584461500880678,1.0,False
16607,genitourinary|benzene,0.0182648401826484,0.1566376131411331,0.7412260063511654,1.0,False
16608,oncologic|benzene,0.03196347031963471,0.2290479383171304,0.7637816433319191,1.0,False
16609,written media references|benzene,0.0045662100456621,0.03905464297686893,0.7038698396780706,1.0,False
16610,chemical process|benzene,0.0273972602739726,0.2128729466979551,0.7584461500880678,1.0,False
16611,metabolic|benzene,0.0045662100456621,0.03905464297686893,0.7038698396780706,1.0,False
16612,hematologic|benzene,0.0045662100456621,0.03905464297686893,0.7038698396780706,1.0,False
16614,place references|benzene,0.0045662100456621,0.03905464297686893,0.7038698396780706,1.0,False
16615,property of toxin|benzene,0.05936073059360731,0.4199631243714381,0.8226366336251784,1.0,False
16617,neurologic disorder|benzene,0.045662100456621,0.31679517264498824,0.7909052339260231,1.0,False
16618,perception|benzene,0.0730593607305936,0.51927589674824,0.8524125429089366,1.0,False
16620,sense of self|benzene,0.0091324200913242,0.08246731478377473,0.7178604029261645,1.0,False
16621,use of substance|benzene,0.06392694063926942,0.461112973516594,0.8348902688317198,1.0,False
16622,sexual activity|benzene,0.0045662100456621,0.03905464297686893,0.7038698396780706,1.0,False
16623,uninterpretable|benzene,0.14155251141552513,0.802380154207174,0.9392448027153161,1.0,False
16624,respiratory|benzene,0.0045662100456621,0.03905464297686893,0.7038698396780706,1.0,False
16627,esp|benzene,0.0273972602739726,0.2128729466979551,0.7584461500880678,1.0,False
16628,infectious|benzene,0.0136986301369863,0.12303050620181026,0.7304984507784679,1.0,False
16629,cognitive ability|benzene,0.07762557077625572,0.5633590345289976,0.865841272290148,1.0,False
16630,behavior|benzene,0.05936073059360731,0.4199631243714381,0.8226366336251784,1.0,False
16631,integumentary|benzene,0.0182648401826484,0.1566376131411331,0.7412260063511654,1.0,False
16632,emotion|mephentermine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16636,misclassified|mephentermine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16637,gastrointestinal|mephentermine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16644,metabolic|mephentermine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16648,property of toxin|mephentermine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16649,somatic sensation|mephentermine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16650,neurologic disorder|mephentermine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16651,perception|mephentermine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16653,sense of self|mephentermine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16654,use of substance|mephentermine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16656,uninterpretable|mephentermine,0.09090909090909091,0.6393731143144485,0.8904848227716281,1.0,False
16665,emotion|phenylalanine,0.1320754716981132,0.7914850821320818,0.9356680937504017,1.0,False
16666,global nervous system|phenylalanine,0.1320754716981132,0.7914850821320818,0.9356680937504017,1.0,False
16669,misclassified|phenylalanine,0.018867924528301886,0.15982232651692926,0.7422211079826693,1.0,False
16670,gastrointestinal|phenylalanine,0.03773584905660377,0.2629064699966477,0.7742996361579306,1.0,False
16672,cardiovascular|phenylalanine,0.018867924528301886,0.15982232651692926,0.7422211079826693,1.0,False
16673,genitourinary|phenylalanine,0.018867924528301886,0.15982232651692926,0.7422211079826693,1.0,False
16676,chemical process|phenylalanine,0.018867924528301886,0.15982232651692926,0.7422211079826693,1.0,False
16681,property of toxin|phenylalanine,0.05660377358490566,0.4002681863895407,0.8167238785821731,1.0,False
16683,neurologic disorder|phenylalanine,0.07547169811320754,0.5274891049279249,0.854904153970764,1.0,False
16684,perception|phenylalanine,0.07547169811320754,0.5274891049279249,0.854904153970764,1.0,False
16686,sense of self|phenylalanine,0.03773584905660377,0.2629064699966477,0.7742996361579306,1.0,False
16687,use of substance|phenylalanine,0.09433962264150943,0.6740697284612805,0.900160707627827,1.0,False
16689,uninterpretable|phenylalanine,0.16981132075471697,0.8789808917197452,0.9625641223435029,1.0,False
16693,esp|phenylalanine,0.018867924528301886,0.15982232651692926,0.7422211079826693,1.0,False
16695,cognitive ability|phenylalanine,0.05660377358490566,0.4002681863895407,0.8167238785821731,1.0,False
16696,behavior|phenylalanine,0.03773584905660377,0.2629064699966477,0.7742996361579306,1.0,False
16698,emotion|hydrocortisone,0.13333333333333333,0.7932450553134428,0.9362016430747869,1.0,False
16699,global nervous system|hydrocortisone,0.06666666666666667,0.47611464968152867,0.839215232511796,1.0,False
16701,motor|hydrocortisone,0.06666666666666667,0.47611464968152867,0.839215232511796,1.0,False
16705,cardiovascular|hydrocortisone,0.06666666666666667,0.47611464968152867,0.839215232511796,1.0,False
16716,neurologic disorder|hydrocortisone,0.13333333333333333,0.7932450553134428,0.9362016430747869,1.0,False
16717,perception|hydrocortisone,0.06666666666666667,0.47611464968152867,0.839215232511796,1.0,False
16722,uninterpretable|hydrocortisone,0.13333333333333333,0.7932450553134428,0.9362016430747869,1.0,False
16723,respiratory|hydrocortisone,0.06666666666666667,0.47611464968152867,0.839215232511796,1.0,False
16726,esp|hydrocortisone,0.06666666666666667,0.47611464968152867,0.839215232511796,1.0,False
16727,infectious|hydrocortisone,0.06666666666666667,0.47611464968152867,0.839215232511796,1.0,False
16729,behavior|hydrocortisone,0.06666666666666667,0.47611464968152867,0.839215232511796,1.0,False
16730,integumentary|hydrocortisone,0.06666666666666667,0.47611464968152867,0.839215232511796,1.0,False
16735,misclassified|dimethoxyallylbenzene,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
16736,gastrointestinal|dimethoxyallylbenzene,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
16753,use of substance|dimethoxyallylbenzene,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
16764,emotion|sinicuiche,1.0,0.9956419711699631,0.998638484977051,1.0,False
16797,emotion|lysergamides,0.0625,0.44208850150854845,0.8292577878916445,1.0,False
16798,global nervous system|lysergamides,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
16801,misclassified|lysergamides,0.0625,0.44208850150854845,0.8292577878916445,1.0,False
16802,gastrointestinal|lysergamides,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
16804,cardiovascular|lysergamides,0.0625,0.44208850150854845,0.8292577878916445,1.0,False
16808,chemical process|lysergamides,0.020833333333333332,0.1770868253436138,0.7472737558015453,1.0,False
16812,place references|lysergamides,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
16813,property of toxin|lysergamides,0.10416666666666667,0.7067549446865572,0.9101875779431996,1.0,False
16815,neurologic disorder|lysergamides,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
16816,perception|lysergamides,0.10416666666666667,0.7067549446865572,0.9101875779431996,1.0,False
16818,sense of self|lysergamides,0.020833333333333332,0.1770868253436138,0.7472737558015453,1.0,False
16819,use of substance|lysergamides,0.0625,0.44208850150854845,0.8292577878916445,1.0,False
16820,sexual activity|lysergamides,0.020833333333333332,0.1770868253436138,0.7472737558015453,1.0,False
16821,uninterpretable|lysergamides,0.10416666666666667,0.7067549446865572,0.9101875779431996,1.0,False
16825,esp|lysergamides,0.020833333333333332,0.1770868253436138,0.7472737558015453,1.0,False
16827,cognitive ability|lysergamides,0.10416666666666667,0.7067549446865572,0.9101875779431996,1.0,False
16828,behavior|lysergamides,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
16830,emotion|thioridazine,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
16831,global nervous system|thioridazine,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16835,gastrointestinal|thioridazine,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
16837,cardiovascular|thioridazine,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
16838,genitourinary|thioridazine,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
16848,neurologic disorder|thioridazine,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16852,use of substance|thioridazine,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
16854,uninterpretable|thioridazine,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
16860,cognitive ability|thioridazine,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
16863,emotion|methylparaben,1.0,0.9956419711699631,0.998638484977051,1.0,False
16896,emotion|butylene,0.1,0.6930942004693261,0.906211028400252,1.0,False
16901,gastrointestinal|butylene,0.1,0.6930942004693261,0.906211028400252,1.0,False
16906,written media references|butylene,0.1,0.6930942004693261,0.906211028400252,1.0,False
16907,chemical process|butylene,0.1,0.6930942004693261,0.906211028400252,1.0,False
16912,property of toxin|butylene,0.2,0.902950050284948,0.9713991848909117,1.0,False
16914,neurologic disorder|butylene,0.1,0.6930942004693261,0.906211028400252,1.0,False
16915,perception|butylene,0.1,0.6930942004693261,0.906211028400252,1.0,False
16917,sense of self|butylene,0.1,0.6930942004693261,0.906211028400252,1.0,False
16920,uninterpretable|butylene,0.1,0.6930942004693261,0.906211028400252,1.0,False
16929,emotion|voacamine,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
16953,uninterpretable|voacamine,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
16959,cognitive ability|voacamine,0.3333333333333333,0.9655548105933623,0.9874918039109808,1.0,False
16962,emotion|benzodiazepine,0.13559322033898302,0.7963459604425075,0.9372661704015119,1.0,False
16963,global nervous system|benzodiazepine,0.08012326656394453,0.5720750921890714,0.8686170144379733,1.0,False
16965,motor|benzodiazepine,0.006163328197226502,0.05472678511565538,0.7087784934624137,1.0,False
16966,misclassified|benzodiazepine,0.060092449922958396,0.4227287965135769,0.8234106015607925,1.0,False
16967,gastrointestinal|benzodiazepine,0.04776579352850539,0.33271873952396913,0.7955130430310744,1.0,False
16969,cardiovascular|benzodiazepine,0.03543913713405239,0.24555816292323165,0.7688702896594284,1.0,False
16970,genitourinary|benzodiazepine,0.020030816640986132,0.17105263157894737,0.7455124002005631,1.0,False
16971,oncologic|benzodiazepine,0.004622496147919876,0.040479383171304055,0.7042838225273524,1.0,False
16972,written media references|benzodiazepine,0.0015408320493066254,0.010476030841434798,0.6945796531286561,1.0,False
16973,chemical process|benzodiazepine,0.01078582434514638,0.09704994971505196,0.7224052146411077,1.0,False
16974,metabolic|benzodiazepine,0.006163328197226502,0.05472678511565538,0.7087784934624137,1.0,False
16975,hematologic|benzodiazepine,0.003081664098613251,0.021119678176332552,0.6980766511101684,1.0,False
16976,musculoskeletal|benzodiazepine,0.0015408320493066254,0.010476030841434798,0.6945796531286561,1.0,False
16977,place references|benzodiazepine,0.004622496147919876,0.040479383171304055,0.7042838225273524,1.0,False
16978,property of toxin|benzodiazepine,0.07858243451463791,0.5662085149178679,0.8667000938532546,1.0,False
16979,somatic sensation|benzodiazepine,0.004622496147919876,0.040479383171304055,0.7042838225273524,1.0,False
16980,neurologic disorder|benzodiazepine,0.06317411402157165,0.4589339591015756,0.8341728699811007,1.0,False
16981,perception|benzodiazepine,0.04468412942989214,0.3065705665437479,0.7877129376068706,1.0,False
16983,sense of self|benzodiazepine,0.020030816640986132,0.17105263157894737,0.7455124002005631,1.0,False
16984,use of substance|benzodiazepine,0.07704160246533127,0.5618504860878311,0.8653025803216724,1.0,False
16985,sexual activity|benzodiazepine,0.009244992295839752,0.08338920549782099,0.7180609660456924,1.0,False
16986,uninterpretable|benzodiazepine,0.14175654853620956,0.8027153871940998,0.93931551407156,1.0,False
16987,respiratory|benzodiazepine,0.004622496147919876,0.040479383171304055,0.7042838225273524,1.0,False
16990,esp|benzodiazepine,0.023112480739599383,0.18974187060006706,0.7514097273112971,1.0,False
16991,infectious|benzodiazepine,0.009244992295839752,0.08338920549782099,0.7180609660456924,1.0,False
16992,cognitive ability|benzodiazepine,0.04160246533127889,0.2872946697955079,0.7817860402926166,1.0,False
16993,behavior|benzodiazepine,0.05701078582434514,0.4012738853503185,0.8169385839729497,1.0,False
16994,integumentary|benzodiazepine,0.007704160246533127,0.0682199128394234,0.7130288888031783,1.0,False
17006,chemical process|hydroxymethyl,1.0,0.9956419711699631,0.998638484977051,1.0,False
17028,emotion|campestris,0.1111111111111111,0.7333221589004358,0.9158457721037272,1.0,False
17029,global nervous system|campestris,0.1111111111111111,0.7333221589004358,0.9158457721037272,1.0,False
17032,misclassified|campestris,0.1111111111111111,0.7333221589004358,0.9158457721037272,1.0,False
17044,property of toxin|campestris,0.1111111111111111,0.7333221589004358,0.9158457721037272,1.0,False
17049,sense of self|campestris,0.1111111111111111,0.7333221589004358,0.9158457721037272,1.0,False
17050,use of substance|campestris,0.1111111111111111,0.7333221589004358,0.9158457721037272,1.0,False
17052,uninterpretable|campestris,0.1111111111111111,0.7333221589004358,0.9158457721037272,1.0,False
17058,cognitive ability|campestris,0.1111111111111111,0.7333221589004358,0.9158457721037272,1.0,False
17059,behavior|campestris,0.1111111111111111,0.7333221589004358,0.9158457721037272,1.0,False
17061,emotion|triazolobenzodiazepines,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
17062,global nervous system|triazolobenzodiazepines,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
17079,neurologic disorder|triazolobenzodiazepines,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
17080,perception|triazolobenzodiazepines,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
17083,use of substance|triazolobenzodiazepines,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
17085,uninterpretable|triazolobenzodiazepines,0.16666666666666666,0.858447871270533,0.9537817718980215,1.0,False
17098,misclassified|dehydrocheilantifoline,0.2,0.902950050284948,0.9713991848909117,1.0,False
17099,gastrointestinal|dehydrocheilantifoline,0.2,0.902950050284948,0.9713991848909117,1.0,False
17103,oncologic|dehydrocheilantifoline,0.2,0.902950050284948,0.9713991848909117,1.0,False
17105,chemical process|dehydrocheilantifoline,0.2,0.902950050284948,0.9713991848909117,1.0,False
17124,cognitive ability|dehydrocheilantifoline,0.2,0.902950050284948,0.9713991848909117,1.0,False
17127,emotion|dynorphine,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
17128,global nervous system|dynorphine,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
17131,misclassified|dynorphine,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
17143,property of toxin|dynorphine,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
17145,neurologic disorder|dynorphine,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
17146,perception|dynorphine,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
17151,uninterpretable|dynorphine,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
17160,emotion|isocarboxazid,0.125,0.7756453234998324,0.9309677170517222,1.0,False
17161,global nervous system|isocarboxazid,0.03125,0.22611464968152867,0.7627762564122343,1.0,False
17164,misclassified|isocarboxazid,0.0625,0.44208850150854845,0.8292577878916445,1.0,False
17165,gastrointestinal|isocarboxazid,0.03125,0.22611464968152867,0.7627762564122343,1.0,False
17167,cardiovascular|isocarboxazid,0.125,0.7756453234998324,0.9309677170517222,1.0,False
17168,genitourinary|isocarboxazid,0.0625,0.44208850150854845,0.8292577878916445,1.0,False
17169,oncologic|isocarboxazid,0.03125,0.22611464968152867,0.7627762564122343,1.0,False
17171,chemical process|isocarboxazid,0.09375,0.6737344954743547,0.9000784253223795,1.0,False
17176,property of toxin|isocarboxazid,0.03125,0.22611464968152867,0.7627762564122343,1.0,False
17178,neurologic disorder|isocarboxazid,0.03125,0.22611464968152867,0.7627762564122343,1.0,False
17179,perception|isocarboxazid,0.03125,0.22611464968152867,0.7627762564122343,1.0,False
17181,sense of self|isocarboxazid,0.03125,0.22611464968152867,0.7627762564122343,1.0,False
17182,use of substance|isocarboxazid,0.0625,0.44208850150854845,0.8292577878916445,1.0,False
17183,sexual activity|isocarboxazid,0.03125,0.22611464968152867,0.7627762564122343,1.0,False
17184,uninterpretable|isocarboxazid,0.0625,0.44208850150854845,0.8292577878916445,1.0,False
17185,respiratory|isocarboxazid,0.03125,0.22611464968152867,0.7627762564122343,1.0,False
17188,esp|isocarboxazid,0.03125,0.22611464968152867,0.7627762564122343,1.0,False
17189,infectious|isocarboxazid,0.03125,0.22611464968152867,0.7627762564122343,1.0,False
17190,cognitive ability|isocarboxazid,0.0625,0.44208850150854845,0.8292577878916445,1.0,False
17193,emotion|piperidyl,0.125,0.7756453234998324,0.9309677170517222,1.0,False
17194,global nervous system|piperidyl,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
17197,misclassified|piperidyl,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
17198,gastrointestinal|piperidyl,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
17202,oncologic|piperidyl,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
17204,chemical process|piperidyl,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
17205,metabolic|piperidyl,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
17209,property of toxin|piperidyl,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
17210,somatic sensation|piperidyl,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
17211,neurologic disorder|piperidyl,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
17212,perception|piperidyl,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
17214,sense of self|piperidyl,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
17215,use of substance|piperidyl,0.125,0.7756453234998324,0.9309677170517222,1.0,False
17217,uninterpretable|piperidyl,0.08333333333333333,0.5862386858866913,0.871862022859053,1.0,False
17221,esp|piperidyl,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
17223,cognitive ability|piperidyl,0.041666666666666664,0.29173650687227626,0.7826795747033337,1.0,False
17226,emotion|cordifolia,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
17227,global nervous system|cordifolia,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
17230,misclassified|cordifolia,0.10714285714285714,0.7152195776064365,0.9123397744950567,1.0,False
17231,gastrointestinal|cordifolia,0.10714285714285714,0.7152195776064365,0.9123397744950567,1.0,False
17233,cardiovascular|cordifolia,0.03571428571428571,0.24941334227287965,0.7697419678327612,1.0,False
17242,property of toxin|cordifolia,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
17244,neurologic disorder|cordifolia,0.07142857142857142,0.5055313442842776,0.8471811882079172,1.0,False
17245,perception|cordifolia,0.10714285714285714,0.7152195776064365,0.9123397744950567,1.0,False
17248,use of substance|cordifolia,0.03571428571428571,0.24941334227287965,0.7697419678327612,1.0,False
17250,uninterpretable|cordifolia,0.14285714285714285,0.8146999664767013,0.9417698409637315,1.0,False
17256,cognitive ability|cordifolia,0.03571428571428571,0.24941334227287965,0.7697419678327612,1.0,False
17259,emotion|methamphetamine,0.12379110251450676,0.7644988266845457,0.9276224270708785,1.0,False
17260,global nervous system|methamphetamine,0.07833655705996131,0.5648675829701643,0.8663015389362441,1.0,False
17261,immunologic|methamphetamine,0.001934235976789168,0.013325511230305061,0.6955207569972102,1.0,False
17262,motor|methamphetamine,0.014506769825918763,0.12738853503184713,0.7320772425142387,1.0,False
17263,misclassified|methamphetamine,0.08027079303675048,0.5724103251759973,0.8687442948792122,1.0,False
17264,gastrointestinal|methamphetamine,0.035783365570599614,0.25326852162252766,0.7714210411282961,1.0,False
17265,song references|methamphetamine,0.000967117988394584,0.006872276231981227,0.6933209909875163,1.0,False
17266,cardiovascular|methamphetamine,0.03288201160541586,0.23583640630238015,0.7657525616795876,1.0,False
17267,genitourinary|methamphetamine,0.022243713733075435,0.18588669125041904,0.7503464856455948,1.0,False
17268,oncologic|methamphetamine,0.00967117988394584,0.08791485082132082,0.7194520512721616,1.0,False
17270,chemical process|methamphetamine,0.010638297872340425,0.0961280590010057,0.7221082269448837,1.0,False
17271,metabolic|methamphetamine,0.012572533849129595,0.10962118672477372,0.726542471811882,1.0,False
17272,hematologic|methamphetamine,0.002901353965183752,0.018940663761314112,0.6973721088697754,1.0,False
17273,musculoskeletal|methamphetamine,0.000967117988394584,0.006872276231981227,0.6933209909875163,1.0,False
