,name,conditional_probability,percentile,p_value
96,mescaline|phaeacantha,0.5,0.9987181015979013,0.0026234199856904365
279237,periwinkle|tryptamine,0.0011862396204033216,0.17576913904125924,0.8251252086811353
279238,phenethylamine|tryptamine,0.03795966785290629,0.7937037920343429,0.20635583114715
279243,diphenhydramine|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279249,psychotogen|tryptamine,0.0011862396204033216,0.17576913904125924,0.8251252086811353
279252,antiseptic|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279258,methylxanthines|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279259,acetylcholinesterase|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279261,phenylethylhydrazine|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279263,morphinans|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279267,benzene|tryptamine,0.0035587188612099647,0.30565823992368235,0.6945504412115431
279268,mephentermine|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279269,phenylalanine|tryptamine,0.0011862396204033216,0.17576913904125924,0.8251252086811353
279273,lysergamides|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279276,butylene|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279278,benzodiazepine|tryptamine,0.005338078291814947,0.37875626043405675,0.6213331743381827
279284,isocarboxazid|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279285,piperidyl|tryptamine,0.0017793594306049823,0.22191748151681373,0.77855950393513
279286,cordifolia|tryptamine,0.0011862396204033216,0.17576913904125924,0.8251252086811353
279287,methamphetamine|tryptamine,0.011862396204033215,0.5040543763415216,0.4960052468399714
279288,alkyltrimethylammonium|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279297,z-drug|tryptamine,0.0017793594306049823,0.22191748151681373,0.77855950393513
279300,ecgonine|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279302,psychonaut|tryptamine,0.005338078291814947,0.37875626043405675,0.6213331743381827
279303,myrtifolia|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279308,norhyoscyamine|tryptamine,0.0017793594306049823,0.22191748151681373,0.77855950393513
279331,spiroxatrine|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279336,propylene|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279339,tetrahydroisoquinoline|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279346,percocet|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279348,alphamethyltryptamine|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279349,doxorubicin|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279352,benzomorphans|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279357,paroxetine|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279359,wormwood|tryptamine,0.0035587188612099647,0.30565823992368235,0.6945504412115431
279360,diacylglycerol|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279369,other|tryptamine,0.014827995255041517,0.5550023849272597,0.4450870498449797
279372,acetaminophen|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279382,ammonium|tryptamine,0.0011862396204033216,0.17576913904125924,0.8251252086811353
279384,ibogaine|tryptamine,0.007117437722419929,0.42022418316241356,0.5798354400190794
279387,amphetamine|tryptamine,0.03084223013048636,0.7564393036012401,0.2436203195802528
279389,adaptogen|tryptamine,0.002372479240806643,0.25712497018840924,0.7430837109468161
279390,miprocetin|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279391,dimethylamylamine|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279392,halomethanes|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279394,coricidin|tryptamine,0.0017793594306049823,0.22191748151681373,0.77855950393513
279395,quercitrin|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279397,benzopyran|tryptamine,0.0005931198102016608,0.10010732172668733,0.9034104459813975
279403,cobalt|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279405,oxycodone|hydroxyzine,0.05,0.8552051037443358,0.14661340329119962
279426,benzoylecgonine|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279431,methimazole|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279448,LSD|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279452,barbiturate|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279453,caffeine|hydroxyzine,0.025,0.713033627474362,0.28732411161459576
279470,insulin|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279480,cocaine|hydroxyzine,0.05,0.8552051037443358,0.14661340329119962
279494,chlorpromazine|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279504,opioids|hydroxyzine,0.05,0.8552051037443358,0.14661340329119962
279511,propoxyphene|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279522,salvia|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279535,laudanum|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279536,morphine|hydroxyzine,0.025,0.713033627474362,0.28732411161459576
279541,methadone|hydroxyzine,0.025,0.713033627474362,0.28732411161459576
279552,sodium|hydroxyzine,0.025,0.713033627474362,0.28732411161459576
279576,dextromethorphan|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279583,nicotine|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279601,dimethcathinone|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279608,dexamethasone|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279637,meclizine|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279646,prostacyclin|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279658,marijuana|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279683,norepinephrine|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279708,benzylethylamine|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279710,thebaine|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279713,chamomile|hydroxyzine,0.025,0.713033627474362,0.28732411161459576
279714,MDMA|hydroxyzine,0.025,0.713033627474362,0.28732411161459576
279751,methylprednisolone|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279756,dimethylglyoxime|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279763,nitropropene|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279793,dimethyltryptamine|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279826,hydrocodone|hydroxyzine,0.025,0.713033627474362,0.28732411161459576
279828,hydromorphone|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279869,fentanyl|hydroxyzine,0.025,0.713033627474362,0.28732411161459576
279879,sulprostone|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279913,benzodiazepine|hydroxyzine,0.037500000000000006,0.7921237777247794,0.20802528022895303
279922,methamphetamine|hydroxyzine,0.025,0.713033627474362,0.28732411161459576
279932,z-drug|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
279951,phenacetin|hydroxyzine,0.025,0.713033627474362,0.28732411161459576
279991,tolazoline|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
280002,igg|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
280004,other|hydroxyzine,0.025,0.713033627474362,0.28732411161459576
280007,acetaminophen|hydroxyzine,0.0125,0.5086155497257334,0.4923086095874076
280022,amphetamine|hydroxyzine,0.037500000000000006,0.7921237777247794,0.20802528022895303
280314,methylphenidate|benzylpiperadine,0.2,0.9833651323634629,0.01937753398521345
280426,cathinone|benzylpiperadine,0.2,0.9833651323634629,0.01937753398521345
280508,phenethylamine|benzylpiperadine,0.2,0.9833651323634629,0.01937753398521345
280657,amphetamine|benzylpiperadine,0.2,0.9833651323634629,0.01937753398521345
280675,oxycodone|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280679,tranylcypromine|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280737,phenelzine|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280743,meperidine|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280755,selegiline|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280764,chlorpromazine|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280806,morphine|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280853,nicotine|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280883,bupropion|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280894,ciprofloxacin|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280901,fenfluramine|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280907,meclizine|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280912,serotonin|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280928,marijuana|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280947,ritonavir|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280949,methylphenidate|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280963,antidepressant|isoniazid,0.04,0.8077748628666825,0.19508704984497974
280995,epinephrine|isoniazid,0.04,0.8077748628666825,0.19508704984497974
281072,furazolidone|isoniazid,0.04,0.8077748628666825,0.19508704984497974
281096,hydrocodone|isoniazid,0.04,0.8077748628666825,0.19508704984497974
281179,thioridazine|isoniazid,0.04,0.8077748628666825,0.19508704984497974
281262,paroxetine|isoniazid,0.04,0.8077748628666825,0.19508704984497974
281277,acetaminophen|isoniazid,0.04,0.8077748628666825,0.19508704984497974
281290,dihydrocodeine|isoniazid,0.04,0.8077748628666825,0.19508704984497974
282042,myristicine|propenylbenzenes,0.25,0.9902217982351539,0.013415215835917005
282090,hepatotoxin|propenylbenzenes,0.25,0.9902217982351539,0.013415215835917005
282282,myristicin|propenylbenzenes,0.25,0.9902217982351539,0.013415215835917005
282594,methylecgonidine|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282621,triterpene|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282628,caffeine|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282653,piper methysticum|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282655,cocaine|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282697,salvia|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282699,choline|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282716,methadone|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282727,sodium|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282769,hypoxanthine|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282810,glucose|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282817,serotonin|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282824,scopalamine|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282838,isopteropodine|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282868,antidepressant|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282887,phytosteroid|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282891,bufotenin|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
282955,hyoscyamine|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
283014,tryptamine|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
283068,methylxanthines|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
283113,myrtifolia|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
283199,adaptogen|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
283207,benzopyran|dimethylbenzene,0.041666666666666664,0.819669687574529,0.1873956594323873
283332,salvia|tetrodotoxin,0.3333333333333333,0.9956475077510136,0.006081564512282376
283468,marijuana|tetrodotoxin,0.3333333333333333,0.9956475077510136,0.006081564512282376
283949,opioids|pholcodine,0.5,0.9987181015979013,0.0026234199856904365
285163,LSD|tampenensis,0.125,0.9583830193179108,0.0443000238492726
285212,mescaline|tampenensis,0.125,0.9583830193179108,0.0443000238492726
285237,salvia|tampenensis,0.125,0.9583830193179108,0.0443000238492726
285357,serotonin|tampenensis,0.125,0.9583830193179108,0.0443000238492726
285373,marijuana|tampenensis,0.125,0.9583830193179108,0.0443000238492726
285429,MDMA|tampenensis,0.125,0.9583830193179108,0.0443000238492726
285644,glycerol|tampenensis,0.125,0.9583830193179108,0.0443000238492726
285759,tranylcypromine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285761,hypericum|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285768,hormone|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285770,fluoxetine|cipramil,0.030769230769230767,0.7559623181492965,0.24439542093966135
285771,pseudoephedrine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285779,dalcipran|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285798,LSD|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285803,caffeine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285817,phenelzine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285830,cocaine|cipramil,0.030769230769230767,0.7559623181492965,0.24439542093966135
285831,inositol|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285835,selegiline|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285844,chlorpromazine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285847,mescaline|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285854,opioids|cipramil,0.030769230769230767,0.7559623181492965,0.24439542093966135
285862,mirtazapine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285872,salvia|cipramil,0.030769230769230767,0.7559623181492965,0.24439542093966135
285889,minaprine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285893,sertraline|cipramil,0.030769230769230767,0.7559623181492965,0.24439542093966135
285896,anxiolytic|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285933,nicotine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285963,bupropion|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285977,fluvoxamine|cipramil,0.030769230769230767,0.7559623181492965,0.24439542093966135
285985,glucose|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285989,pramipexole|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
285992,serotonin|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286008,marijuana|cipramil,0.030769230769230767,0.7559623181492965,0.24439542093966135
286029,methylphenidate|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286033,norepinephrine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286034,hydroxyl|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286043,antidepressant|cipramil,0.046153846153846156,0.8448604817553065,0.15525876460767946
286064,MDMA|cipramil,0.07692307692307691,0.8962556642022418,0.10380395897925113
286067,vardenafil|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286127,venlafaxine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286129,phentolamine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286160,buprenorphine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286167,imipramine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286223,phenethylamine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286230,adrafinil|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286263,benzodiazepine|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286269,isocarboxazid|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286315,rolipram|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286319,thymoanaesthetiser|cipramil,0.015384615384615384,0.5640949201049368,0.43709754352492247
286342,paroxetine|cipramil,0.030769230769230767,0.7559623181492965,0.24439542093966135
286372,amphetamine|cipramil,0.030769230769230767,0.7559623181492965,0.24439542093966135
286507,salvia|grayanotoxin,0.16666666666666666,0.9763594085380396,0.02760553303124255
286521,morphine|grayanotoxin,0.16666666666666666,0.9763594085380396,0.02760553303124255
286568,nicotine|grayanotoxin,0.16666666666666666,0.9763594085380396,0.02760553303124255
286592,chlorine|grayanotoxin,0.16666666666666666,0.9763594085380396,0.02760553303124255
286630,cichorium|grayanotoxin,0.16666666666666666,0.9763594085380396,0.02760553303124255
287969,MDMA|piperanzine,0.5,0.9987181015979013,0.0026234199856904365
288930,oxycodone|olanzapine,0.023076923076923078,0.6861733842117815,0.31403529692344384
288945,fluoxetine|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
288973,LSD|olanzapine,0.030769230769230767,0.7559623181492965,0.24439542093966135
289005,cocaine|olanzapine,0.015384615384615384,0.5640949201049368,0.43709754352492247
289022,mescaline|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289025,oxytocin|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289029,opioids|olanzapine,0.061538461538461535,0.879203434295254,0.12085618888623897
289042,quetiapine|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289047,salvia|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289049,choline|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289061,morphine|olanzapine,0.023076923076923078,0.6861733842117815,0.31403529692344384
289066,methadone|olanzapine,0.015384615384615384,0.5640949201049368,0.43709754352492247
289071,anxiolytic|olanzapine,0.023076923076923078,0.6861733842117815,0.31403529692344384
289108,nicotine|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289109,naloxone|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289110,carbon dioxide|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289111,mdp|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289136,valproic acid|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289138,bupropion|olanzapine,0.015384615384615384,0.5640949201049368,0.43709754352492247
289147,propranolol|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289165,risperidone|olanzapine,0.015384615384615384,0.5640949201049368,0.43709754352492247
289167,serotonin|olanzapine,0.046153846153846156,0.8448604817553065,0.15525876460767946
289174,scopalamine|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289183,marijuana|olanzapine,0.023076923076923078,0.6861733842117815,0.31403529692344384
289208,norepinephrine|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289218,antidepressant|olanzapine,0.03846153846153846,0.7942702122585261,0.20581922251371332
289238,chamomile|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289239,MDMA|olanzapine,0.046153846153846156,0.8448604817553065,0.15525876460767946
289250,epinephrine|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289258,THC|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289260,dpt|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289318,dimethyltryptamine|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289335,buprenorphine|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289345,thienobenzodiazapine|olanzapine,0.023076923076923078,0.6861733842117815,0.31403529692344384
289349,indoleamine|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289351,hydrocodone|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289364,tryptamine|olanzapine,0.015384615384615384,0.5640949201049368,0.43709754352492247
289398,phenethylamine|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289401,clopixol|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289403,diphenhydramine|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289412,antiseptic|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289425,cholecystokinin|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289434,thioridazine|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289438,benzodiazepine|olanzapine,0.03846153846153846,0.7942702122585261,0.20581922251371332
289447,methamphetamine|olanzapine,0.023076923076923078,0.6861733842117815,0.31403529692344384
289457,z-drug|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289519,wormwood|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289529,other|olanzapine,0.007692307692307692,0.432923920820415,0.5680300500834724
289547,amphetamine|olanzapine,0.030769230769230767,0.7559623181492965,0.24439542093966135
289876,bufotenin|dichloromethanesodium,0.3333333333333333,0.9956475077510136,0.006081564512282376
289963,dichloromethane|dichloromethanesodium,0.3333333333333333,0.9956475077510136,0.006081564512282376
290213,hormone|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290238,mchlorophenylpiperazine|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290243,LSD|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290248,caffeine|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290275,cocaine|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290292,mescaline|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290299,opioids|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290331,morphine|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290371,dextromethorphan|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290378,nicotine|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290427,glucocorticoid|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290437,serotonin|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290450,debrisoquine|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290478,norepinephrine|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290509,MDMA|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290545,entactogen|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290633,dehydroepiandrosterone|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290668,phenethylamine|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290679,psychotogen|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290708,benzodiazepine|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290717,methamphetamine|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290799,other|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290817,amphetamine|debrisoquin,0.041666666666666664,0.819669687574529,0.1873956594323873
290835,oxycodone|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
290837,methylchloroisothiazalinone|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
290844,norethrindrone|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
290848,hormone|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
290878,LSD|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
290883,caffeine|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
290910,cocaine|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
290934,opioids|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291018,hydroxyphenyl|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291088,marijuana|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291098,norgestimate|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291105,proline|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291110,hydroxyproline|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291128,phenoxyethanol|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291144,MDMA|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291334,phenylalanine|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291352,methamphetamine|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291430,trigonella|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291449,ibogaine|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291452,amphetamine|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291453,methylzanthine|glycine,0.037037037037037035,0.7866980682089196,0.21834009062723586
291513,LSD|indoleethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
291623,diethyltryptamine|indoleethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
291628,propylthiophenethylamine|indoleethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
291779,MDMA|indoleethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
291781,bufotenin|indoleethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
291858,dimethyltryptamine|indoleethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
291874,diisopropyltryptamine|indoleethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
291904,tryptamine|indoleethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
292197,mescaline|dimethoxyphenethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
292414,MDMA|dimethoxyphenethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
292539,tryptamine|dimethoxyphenethylamine,0.1111111111111111,0.9498270927736704,0.0550321965180062
292573,phenethylamine|dimethoxyphenethylamine,0.2222222222222222,0.9864357262103506,0.013772954924874792
292722,amphetamine|dimethoxyphenethylamine,0.2222222222222222,0.9864357262103506,0.013772954924874792
292783,LSD|phenethylaminey,0.125,0.9583830193179108,0.0443000238492726
292832,mescaline|phenethylaminey,0.125,0.9583830193179108,0.0443000238492726
292993,marijuana|phenethylaminey,0.125,0.9583830193179108,0.0443000238492726
293049,MDMA|phenethylaminey,0.25,0.9902217982351539,0.013415215835917005
293357,amphetamine|phenethylaminey,0.125,0.9583830193179108,0.0443000238492726
293375,oxycodone|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293388,hormone|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293418,LSD|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293420,tetrahydroisoquinalone|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293423,caffeine|ubiquinone,0.08,0.9022477939422847,0.09790126401144765
293429,dinitrophenol|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293450,cocaine|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293553,nicotine|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293579,camfetamine|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293628,marijuana|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293640,k2|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293653,norepinephrine|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293663,antidepressant|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293684,MDMA|ubiquinone,0.08,0.9022477939422847,0.09790126401144765
293892,methamphetamine|ubiquinone,0.08,0.9022477939422847,0.09790126401144765
293907,psychonaut|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293909,bronchodilator|ubiquinone,0.04,0.8077748628666825,0.19508704984497974
293992,amphetamine|ubiquinone,0.08,0.9022477939422847,0.09790126401144765
